microsoft powerpoint,-1,-1,-1,-1,-1,-1,-1,162287,161952,161639,-1,-1,-1,-1,159956,159598,159293,-1,-1,-1,-1,158137,157926,157554,-1,-1,-1,-1,156233,-1,-1,-1,-1,-1,154704,154442,154061,153774,-1,153094,-1,-1,152270,152077,151860,151595,151354,-1,151035
dumb ways to die,2134156,-1,2132702,2131957,-1,-1,-1,2128183,2127223,2126696,2125457,2124773,-1,-1,2121940,2121047,2120181,2119719,2118809,-1,-1,2116594,2115882,2115111,2114440,2113757,-1,-1,2111455,-1,2110222,2109536,-1,2108653,2107560,2106707,2105752,2105307,-1,2104169,-1,-1,2102056,2101622,2101226,2100779,2100294,-1,2099606
dumb ways to die,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
photo editor collage maker pro,476408,-1,473100,471337,-1,-1,-1,462305,460051,456812,453759,451185,-1,-1,443681,441116,438530,436543,433649,-1,-1,426738,424403,421793,419112,416651,-1,-1,408624,-1,403923,401631,-1,398776,395096,392648,389572,387539,-1,383894,-1,-1,375854,374038,372285,369912,367698,-1,364064
aliexpress shopping app,1257663,-1,1252858,1250009,-1,-1,-1,1239269,1236046,1234387,1230773,1228039,-1,-1,1222281,1219425,1216328,1213238,1206356,-1,-1,1197333,1195998,1194386,1192814,1191220,-1,-1,1186530,-1,1183853,1182381,-1,1180151,1178097,1176890,1174749,1173401,-1,1170922,-1,-1,1165325,1163666,1162295,1160895,1159446,-1,1157167
risk big screen edition,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14190,14105,-1,13922,-1,-1,13570,13501,13415,13348,13277,-1,13154
ugo wallet,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2245,-1,-1,-1,-1,2231,2227,2226,2224,2219,-1,2215,-1,-1,2208,2204,2197,2190,2186,-1,2186
simcity buildit,2472899,-1,2468826,2467254,-1,-1,-1,2457572,2455113,2453114,2450042,2448082,-1,-1,2440454,2437838,2435341,2433325,2430571,-1,-1,2422605,2420642,2417757,2414285,2411998,-1,-1,2401939,-1,2396636,2393697,-1,2388904,2383568,2380307,2375018,2371238,-1,2366111,-1,-1,2354742,2351352,2347193,2343238,2338848,-1,2330773
shuffle cats,36947,-1,36688,36574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
don't tap the white tile,-1,-1,-1,-1,-1,-1,-1,2852471,2852266,2852087,2851794,2851606,-1,-1,2850542,2850201,2849819,2849477,2848980,-1,-1,2847590,2847227,2846733,2846145,2845739,-1,-1,2844284,-1,2843723,2843283,-1,2842615,2841944,2841502,2840880,2840499,-1,2839835,-1,-1,2838346,2838033,2837745,2837424,2837088,-1,2836515
racing in car,-1,-1,-1,-1,-1,-1,-1,975796,974248,973385,971121,969707,-1,-1,962764,960313,958349,956406,953605,-1,-1,946299,944138,941596,939159,936548,-1,-1,929137,-1,924836,922692,-1,918587,915256,912613,909581,906759,-1,901057,-1,-1,891009,888603,886294,883911,881507,-1,877631
snap photo filters & stickers,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20666,20413,20203,20085,19844,-1,-1,19099,18906,18611,18370,18124,-1,-1,17356,-1,16862,-1,-1,16274,15866,15668,15338,15166,-1,14847,-1,-1,14053,13861,13647,13429,13187,-1,12846
microsoft onedrive,626775,-1,625469,624683,-1,-1,-1,621582,620829,620173,619243,618420,-1,-1,616126,615394,614593,613977,613063,-1,-1,610882,610138,609235,608355,607427,-1,-1,605042,-1,603430,-1,-1,601595,600386,599586,598576,597782,-1,596284,-1,-1,592671,591947,591125,589987,588976,-1,587810
swing,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94107,-1,-1,-1,-1,-1,-1,-1,-1,92070,91928,91776,91592,-1,91300
1010! puzzle,363325,-1,363059,362918,-1,-1,-1,361973,361723,361549,361318,361139,-1,-1,360586,360373,360184,360047,359837,-1,-1,359329,359169,358952,358760,358568,-1,-1,357903,-1,357539,357313,-1,356987,356660,356491,356226,356072,-1,355790,-1,-1,355223,355131,355033,354919,354784,-1,354546
thescore,107381,-1,107263,107186,-1,-1,-1,107111,107094,107084,107065,107043,-1,-1,106995,106981,106956,106940,106918,-1,-1,106811,106791,106723,106666,106646,-1,-1,106590,-1,106534,106508,-1,106464,106425,106394,106358,106336,-1,106298,-1,-1,106196,106173,106148,106138,106120,-1,106086
thescore,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
google keep,530098,-1,529747,529584,-1,-1,-1,528675,528369,528245,527957,527690,-1,-1,527085,526838,526595,526428,526159,-1,-1,525469,525333,524898,524619,524356,-1,-1,523470,-1,522568,522264,-1,521699,521088,520636,520027,519719,-1,519305,-1,-1,518494,518368,518100,517743,517203,-1,516842
picsart photo studio,4908437,-1,4901637,4899352,-1,-1,-1,4883807,4879845,4874274,4869658,4866661,-1,-1,4853868,4849717,4845670,4842854,4838579,-1,-1,4828025,4824856,4821224,4817642,4814055,-1,-1,4802649,-1,4795900,-1,-1,4787109,4781548,4778230,4773174,4769783,-1,4763809,-1,-1,4747959,4744310,4740381,4737336,4732650,-1,4726660
transit app,27953,-1,27918,27916,-1,-1,-1,27846,27828,27811,27776,27759,-1,-1,27675,27648,27627,27615,27602,-1,-1,27536,27521,27484,27452,27346,-1,-1,27282,-1,27231,27204,-1,27175,27133,27105,27085,27061,-1,27020,-1,-1,26965,26957,26938,26907,26865,-1,26835
mx player,3653451,-1,3651017,3650982,-1,-1,-1,3638409,3636913,3636092,3634006,3632914,-1,-1,3627881,3626354,3624865,3624049,3622217,-1,-1,3617510,3616103,3614389,3612667,3611041,-1,-1,3605511,-1,3602514,-1,-1,3598573,3596251,3594507,3592723,3591606,-1,3589549,-1,-1,3584077,3582726,3581198,3579716,3578208,-1,3575927
castle clash,4054414,-1,4053712,4053302,-1,-1,-1,4051021,4050415,4050084,4049255,4048823,-1,-1,4046711,4045961,4045449,4044930,4044202,-1,-1,4042200,4041623,4040823,4040044,4038606,-1,-1,4035500,-1,4034833,4034235,-1,4033400,4032527,4031890,4031164,4030687,-1,4029660,-1,-1,4027640,4027191,4026598,4026033,4025403,-1,4024574
periscope,283286,-1,282544,282118,-1,-1,-1,278982,278080,277573,276730,276148,-1,-1,273814,273191,272597,272170,271575,-1,-1,270037,269653,269075,268475,267878,-1,-1,265981,-1,264853,-1,-1,263688,262902,262291,261633,261125,-1,260226,-1,-1,258522,258108,257680,257263,256873,-1,256323
du antivirus- app lock free,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22130,-1,20989
steam,559388,-1,558757,558373,-1,-1,-1,556493,555971,555539,554938,554450,-1,-1,552858,552312,551765,551359,550736,-1,-1,549214,548781,548181,547465,546860,-1,-1,544933,-1,543680,543032,-1,541922,540741,540044,539055,538409,-1,537400,-1,-1,535221,534717,534453,534047,533692,-1,533150
discord,22967,-1,22681,22557,-1,-1,-1,21617,21335,21147,20949,20837,-1,-1,20425,20309,20161,20080,19923,-1,-1,19577,19430,19231,19056,18919,-1,-1,18461,-1,18154,-1,-1,17848,17624,17473,17249,17128,-1,16836,-1,-1,16531,16463,16355,16250,16121,-1,16029
dream diary,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
drive ahead!,309112,-1,308200,307675,-1,-1,-1,304844,303793,303126,302259,301677,-1,-1,299511,298727,297960,297385,296520,-1,-1,293907,293172,291505,290732,289928,-1,-1,287071,-1,285391,284520,-1,282898,280529,278379,275138,272573,-1,267964,-1,-1,258298,256265,255578,254840,253958,-1,252702
canada weather & radar,4939,-1,4934,4931,-1,-1,-1,4919,4917,4911,4907,4904,-1,-1,4894,4890,4888,4886,4884,-1,-1,4873,4869,4863,4862,4856,-1,-1,4849,-1,4845,4842,-1,4836,4834,4831,4825,4825,-1,4816,-1,-1,4809,4808,4807,4805,4801,-1,4801
mahjong,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85141,85046,84937,84879,84784,-1,-1,84534,84454,84336,84234,84138,-1,-1,83909,-1,83693,-1,-1,83448,83254,83169,83030,82924,-1,82764,-1,-1,82412,82341,82266,82172,82085,-1,81932
gravity switch,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12732,-1,-1,-1,-1,-1,-1,-1,10557,10146,9858,9527,-1,-1,-1,-1,-1,8204,8021,7853,7698,7530,-1,7235
food street,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102685,-1,-1,101659,101367,-1,100959
ultimate notepad,6819,-1,6806,6795,-1,-1,-1,6740,6722,6714,6695,6685,-1,-1,6642,6621,6604,6589,6570,-1,-1,6526,6516,6486,6473,6459,-1,-1,6396,-1,6356,-1,-1,6315,6281,6257,6229,6217,-1,6189,-1,-1,6139,6131,6114,6101,6090,-1,6085
food quiz,66448,-1,65600,65241,-1,-1,-1,63042,62405,62058,61359,61255,-1,-1,60840,60684,60428,60178,59735,-1,-1,58637,58100,57701,57231,56718,-1,-1,55026,-1,54153,53811,-1,53270,52627,52262,51600,51205,-1,50560,-1,-1,48968,48669,48337,47960,47613,-1,47419
samsung my knox,56267,-1,55997,55865,-1,-1,-1,55137,54938,54818,54614,54442,-1,-1,53875,53698,53500,53349,53187,-1,-1,52698,52533,52325,52130,51932,-1,-1,51365,-1,51051,50862,-1,50634,50340,50114,49892,49725,-1,49414,-1,-1,48906,48812,48694,48584,48468,-1,48281
samsung my knox,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4 pics 1 word,976170,-1,975809,975620,-1,-1,-1,974665,974377,974256,973949,973745,-1,-1,973067,972831,972572,972378,972121,-1,-1,971372,971160,970923,970672,970473,-1,-1,969609,-1,969175,-1,-1,968617,968252,967948,967656,967413,-1,967017,-1,-1,966262,966035,965813,965607,965394,-1,965069
torch,6208,-1,6170,6141,-1,-1,-1,-1,-1,-1,13822,13741,-1,-1,13400,13273,13154,13083,12927,-1,-1,12590,12465,12325,12193,12020,-1,-1,11618,-1,11276,-1,-1,10807,10520,10358,10139,10002,-1,9721,-1,-1,9244,9125,9012,8894,8766,-1,8599
transparent clock & weather,494140,-1,493249,492743,-1,-1,-1,490423,489862,489384,488668,488187,-1,-1,486224,485546,484860,484335,483604,-1,-1,481933,481448,480795,480126,479500,-1,-1,477785,-1,476553,-1,-1,475001,474069,473450,472784,472262,-1,471194,-1,-1,469248,468762,468209,467566,466870,-1,465982
sonic dash,2650734,-1,2648590,2647355,-1,-1,-1,2640932,2639457,2638640,2636613,2635296,-1,-1,2629630,2627819,2626553,2625193,2623184,-1,-1,2617765,2616039,2614242,2612380,2610635,-1,-1,2605316,-1,2602778,2601249,-1,2599239,2596956,2595312,2593266,2592074,-1,2589393,-1,-1,2583806,2582286,2580947,2579759,2578401,-1,2576220
ncis,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,396,-1,369
despicable me,8787020,-1,8782953,8781263,-1,-1,-1,8771075,8768818,8767028,8764215,8762256,-1,-1,8752805,8749800,8746908,8744580,8741577,-1,-1,8731645,8728746,8725526,8722416,8719282,-1,-1,8707868,-1,8702429,8699340,-1,8695100,8690249,8686478,8681891,8679034,-1,8675668,-1,-1,8668113,8666328,8664390,8662841,8661152,-1,8658011
despicable me,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
geek,830305,-1,829420,828966,-1,-1,-1,827082,826611,826293,825734,825287,-1,-1,823914,823434,822943,822521,821992,-1,-1,820561,820195,819705,819183,818684,-1,-1,816997,-1,815980,815510,-1,814747,813947,813356,812699,812173,-1,811131,-1,-1,809445,808977,808436,807935,807452,-1,806667
walking war robots,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,618562,-1,-1,613779,612101,608763,604820,602140,-1,-1,590308,-1,584023,582965,-1,579314,577009,575128,573331,571909,-1,568994,-1,-1,563027,561587,560214,558748,557050,-1,553889
weather live free,331241,-1,330687,330455,-1,-1,-1,329211,328845,328659,328130,327817,-1,-1,326492,325929,325299,324721,324146,-1,-1,322839,322594,322197,321695,321270,-1,-1,319951,-1,318981,318606,-1,318066,317559,317234,316765,316484,-1,315877,-1,-1,314608,314316,313873,313488,313048,-1,312377
dumb ways to die 2,1298654,-1,1297705,1297159,-1,-1,-1,1294311,1293577,1292977,1292015,1291332,-1,-1,1288639,1287563,1286537,1285808,1284747,-1,-1,1281847,1280789,1279718,1278863,1277998,-1,-1,1275186,-1,1273508,1272812,-1,1271527,1270217,1269140,1268250,1267608,-1,1266420,-1,-1,1264254,1263844,1263371,1262944,1262472,-1,1261773
covet fashion,299331,-1,298561,298248,-1,-1,-1,295963,295526,295161,294577,294221,-1,-1,292800,292359,291954,291612,291161,-1,-1,289847,289422,288897,288378,287843,-1,-1,286230,-1,285270,-1,-1,283794,282655,281880,281190,280778,-1,280009,-1,-1,-1,-1,-1,-1,-1,-1,275821
shomi_ for phone,3470,-1,3468,3464,-1,-1,-1,3458,3457,3457,3455,3455,-1,-1,3442,3439,3437,3428,3422,-1,-1,3414,3412,3411,3405,3402,-1,-1,3395,-1,3391,-1,-1,3384,3377,3372,3369,3368,-1,3364,-1,-1,3361,3359,3354,3353,3350,-1,3346
my cafe,358188,-1,342354,331963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205903
my cafe,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hovercraft,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50729,50257,49613,49084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
boom beach,4448764,-1,4446154,4444818,-1,-1,-1,4438202,4436559,4435377,4433407,4431725,-1,-1,4426345,4424334,4422336,4420832,4418922,-1,-1,4413701,4412320,4410021,4408309,4406350,-1,-1,4399698,-1,4396723,-1,-1,4391630,4388527,4386412,4383645,4381661,-1,4378368,-1,-1,4371147,4369405,4367767,4366126,4363827,-1,4360926
pets unleashed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22811,22373,21995,21540,-1,-1,20156,19735,19255,18793,18301,-1,-1,16755,-1,16023,-1,-1,15035,14227,13576,12211,11314,-1,9088,-1,-1,-1,-1,-1,-1,3587,-1,3557
avast cleanup,413485,-1,412337,411698,-1,-1,-1,-1,-1,-1,406431,405868,-1,-1,403560,402728,401721,401092,400253,-1,-1,397955,397081,396175,395378,394546,-1,-1,392064,-1,390340,-1,-1,388067,386898,386039,385060,384316,-1,382983,-1,-1,379865,378862,378219,377365,376383,-1,375229
atom tickets,1958,-1,1782,1748,-1,-1,-1,1564,1523,1504,1469,1421,-1,-1,1299,-1,1219,1199,1191,-1,-1,1151,1141,1129,1118,1112,-1,-1,1066,-1,1032,-1,-1,998,967,955,941,931,-1,921,-1,-1,882,878,873,867,860,-1,856
atom tickets,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
vsco,430203,-1,429432,429064,-1,-1,-1,427429,427026,426682,426166,425732,-1,-1,424140,423429,422758,422311,421658,-1,-1,419902,419408,418674,418049,417374,-1,-1,415422,-1,414048,-1,-1,412645,411805,411310,410510,410015,-1,409180,-1,-1,407514,407081,406624,405998,405406,-1,404730
go weather forecast & widgets,1170515,-1,1169055,1168531,-1,-1,-1,1165735,1165236,1164789,1164076,1163543,-1,-1,1161727,1161354,1161064,1160833,1160385,-1,-1,1159276,1159188,1158824,1158518,1158201,-1,-1,1157283,-1,1156660,1156262,-1,1155545,1154955,1154655,1154226,1154078,-1,1153631,-1,-1,-1,-1,-1,-1,-1,-1,1150309
siriusxm canada,4373,-1,4365,4355,-1,-1,-1,4318,4307,4302,4284,4273,-1,-1,4239,4228,4219,4211,4198,-1,-1,4162,4152,4141,4121,4106,-1,-1,4081,-1,4063,4059,-1,4052,4042,4037,4027,4024,-1,4016,-1,-1,4000,3988,3984,3979,3971,-1,3964
linkedin job search,86879,-1,86481,-1,-1,-1,-1,85264,85031,84882,-1,-1,-1,-1,83698,83465,83188,-1,-1,-1,-1,82108,81848,81583,-1,80950,-1,-1,80406,-1,79991,-1,-1,-1,79182,78989,78674,78482,-1,78010,-1,-1,77361,77171,76933,76650,76353,-1,76099
solitaire!,193282,-1,192391,191868,-1,-1,-1,189625,189085,188709,187942,187460,-1,-1,185568,184895,184135,183538,182747,-1,-1,180476,179770,178937,178145,177266,-1,-1,174319,-1,172363,171395,-1,170019,168459,167295,165951,165241,-1,163869,-1,-1,161628,161032,160291,159622,158812,-1,157648
bible,1933714,-1,1932065,1931129,-1,-1,-1,1926829,1925835,1925015,1923810,1922823,-1,-1,1919507,1918432,1917364,1916544,1915324,-1,-1,1912123,1911113,1910040,1908932,1907901,-1,-1,1904556,-1,1902606,1901513,-1,1900147,1898517,1897507,1896298,1895275,-1,1893133,-1,-1,1889329,1888276,1887060,1885899,1884656,-1,1882643
plague inc.,2390105,-1,2388856,2388117,-1,-1,-1,2384437,2383514,2382779,2381592,2380526,-1,-1,2376360,2375033,2373688,2372785,2371454,-1,-1,2368017,2367050,2365992,2364910,2363900,-1,-1,2359860,-1,2357902,2357189,-1,2355669,2353917,2352612,2351302,2350139,-1,2348387,-1,-1,2345474,2344835,2344109,2343607,2342968,-1,2342046
msqrd,616215,-1,614975,614195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,590997,-1,589355,-1,-1,586999,585285,583772,582215,581026,-1,578832,-1,-1,574610,573534,572203,570805,569082,-1,565880
grand gangsters 3d,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121578,-1,119075,-1,-1,116117,114230,112846,111305,110137,-1,108044,-1,-1,-1,-1,-1,100458,99323,-1,97748
basketball stars,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305036,-1,-1,301901,300371,-1,-1,296307,295453,294508,293593,292668,-1,-1,289487,-1,287594,-1,-1,285126,283559,282418,281184,280178,-1,278597,-1,-1,274957,274082,273089,272130,271158,-1,269730
akinator the genie free,1062797,-1,1061166,1060294,-1,-1,-1,1056193,1055176,1054417,1053270,1052221,-1,-1,1048638,1047308,1045855,1044837,1043480,-1,-1,1039954,1038666,1037219,1035840,1034571,-1,-1,1031173,-1,1028695,1027578,-1,1026112,1024398,1023115,1021558,1020742,-1,1018982,-1,-1,1015253,1014370,1013483,1012748,1011903,-1,1010804
marvel future fight,-1,-1,-1,-1,-1,-1,-1,-1,1541858,1540947,1539507,1538600,-1,-1,1533712,1531256,1527349,1523893,1518843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rbc wallet,991,-1,982,980,-1,-1,-1,964,963,960,958,957,-1,-1,946,938,936,932,927,-1,-1,913,912,909,905,902,-1,-1,896,-1,888,-1,-1,878,871,869,862,855,-1,847,-1,-1,834,833,832,827,826,-1,821
hangouts dialer,114275,-1,114240,114237,-1,-1,-1,114126,114096,114075,114025,114004,-1,-1,113893,113863,113831,113806,113775,-1,-1,113697,113679,113625,113589,113551,-1,-1,113401,-1,113341,-1,-1,113237,113163,113124,113065,113052,-1,113001,-1,-1,112890,112870,112845,112825,112798,-1,112779
pic collage,1136335,-1,1134974,1134419,-1,-1,-1,1130837,1129994,1129445,1128589,1128017,-1,-1,1125709,1125036,1124271,1123704,1122920,-1,-1,1120738,1120131,1119129,1118365,1117592,-1,-1,1115001,-1,1113397,1112666,-1,1111659,1110524,1109969,1109030,1108405,-1,1107290,-1,-1,1104998,1104459,1103836,1103094,1102396,-1,1100712
fishdom,404394,-1,400821,398656,-1,-1,-1,389859,387815,386625,383530,381711,-1,-1,374537,372435,370321,369029,366502,-1,-1,360077,358246,355942,353153,351269,-1,-1,343382,-1,337849,334839,-1,330779,326368,322910,317262,315145,-1,311285,-1,-1,304196,302361,300344,298483,296522,-1,293680
puzzle & dragons,110708,-1,110638,110609,-1,-1,-1,110394,110339,110301,110254,110205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109301,109259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108296,108245,108206,-1,108160
puzzle & dragons,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
crossy road,3709259,-1,3707299,3706489,-1,-1,-1,3701542,3700417,3699566,3698385,3697513,-1,-1,3693359,3692117,3690872,3689946,3688575,-1,-1,3684855,3683953,3682758,3681201,3680010,-1,-1,3675716,-1,3673281,3671811,-1,3669647,3667199,3665649,3663558,3662267,-1,3659953,-1,-1,3654591,3653730,3652721,3651796,3650790,-1,3648981
plants vs. zombies 2,448071,-1,447588,447319,-1,-1,-1,446104,445749,445500,445034,444807,-1,-1,443862,443593,443341,443190,442823,-1,-1,442051,441830,441473,441172,440855,-1,-1,439938,-1,439451,439149,-1,438825,438419,438209,437839,437560,-1,437060,-1,-1,436044,435665,435233,434553,434294,-1,433905
colornote notepad notes to do,1784057,-1,1782354,1781655,-1,-1,-1,1778194,1777352,1776627,1775558,1774870,-1,-1,1772343,1771447,1770591,1770084,1769010,-1,-1,1766719,1766056,1765142,1764126,1763392,-1,-1,1760896,-1,1759179,-1,-1,1756986,-1,1755190,1754188,1753511,-1,1752114,-1,-1,1749354,1748567,1747855,1746988,1746151,-1,1744929
ccleaner,615607,-1,615034,614726,-1,-1,-1,613015,612529,612204,611675,611221,-1,-1,609703,609190,608677,608337,607740,-1,-1,606326,606004,605373,604820,604368,-1,-1,602699,-1,601813,-1,-1,600685,599973,599424,598822,598378,-1,597567,-1,-1,596063,595724,595366,594994,594647,-1,594089
koodo self serve,10430,-1,10419,10407,-1,-1,-1,10376,10363,10359,10342,10336,-1,-1,10304,10290,10280,10267,10256,-1,-1,10230,10221,10216,10208,10202,-1,-1,10183,-1,10166,10155,-1,10145,10134,10121,10107,10102,-1,10092,-1,-1,10069,10064,10057,10048,10045,-1,10041
expedia hotels,71736,-1,71656,71618,-1,-1,-1,71464,71419,71399,71345,71322,-1,-1,71205,71169,71128,71095,71039,-1,-1,70926,70885,70842,70779,70741,-1,-1,70573,-1,70478,-1,-1,70392,70315,70261,70209,70162,-1,70089,-1,-1,69935,69878,69840,69801,69762,-1,69697
hangouts,1974637,-1,1969962,1967540,-1,-1,-1,1956312,1953701,1952121,1948312,1946014,-1,-1,1935168,1932342,1928645,1924942,1921529,-1,-1,1913202,1911255,1908398,-1,1902997,-1,-1,1894400,-1,-1,-1,-1,1883445,-1,-1,-1,1870773,-1,-1,-1,-1,1857892,1855573,1852750,1849969,1847007,-1,1842863
wifi analyzer,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,308354,-1,-1,308073,308019,307979,307919,307864,-1,307780
youtube kids,77557,-1,77069,76792,-1,-1,-1,75630,75262,75057,74611,74362,-1,-1,73287,72884,72510,72299,71845,-1,-1,70672,70320,69889,69567,69252,-1,-1,68108,-1,67184,-1,-1,65576,63031,61614,61010,60853,-1,60621,-1,-1,60105,59975,59845,59717,59544,-1,59344
vine,1110334,-1,1109979,1109854,-1,-1,-1,1109048,1108814,1108618,1108361,1108194,-1,-1,1107516,1107259,1106962,1106756,1106461,-1,-1,1105637,1105373,1105114,1104887,1104652,-1,-1,1103886,-1,1103562,-1,-1,1103072,1102731,1102463,1102199,1102012,-1,1101688,-1,-1,1100972,1100806,1100602,1100466,1100277,-1,1100060
free adblocker browser,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26504,-1,26083,-1,-1,25582,25097,24899,24634,24966,-1,24622,-1,-1,23980,23760,23585,23369,23148,-1,22830
slotomania,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,879084,-1,878175,877288,876803,876053,875489,-1,874395,-1,-1,871772,871035,870131,869514,868770,-1,867911
